file,line,axis,axis_count,direction,axis_value,left_axis,left_latency_ms,actual_latency_ms,right_axis,right_latency_ms,expected_latency_ms,deviation_ratio,active_six_scope,gpu_disposition,shape,semantic_key
generation_mla_perf.txt,581,batch_size,2,spike,8,4,0.04101866732041041,0.3460426727930705,16,0.055957332253456116,0.04599822229809231,7.522957529761361,false,out_of_active_six_scope,heads=64;batch=8;seq=16,"{""device"":""NVIDIA H200"",""effective_seq"":""16"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""step"":""15"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,255,effective_seq,2,spike,4,2,0.05444799860318502,0.40278398990631104,8,0.052389333645502724,0.05376177695062426,7.4920140804913276,false,out_of_active_six_scope,heads=2;batch=16;seq=4,"{""batch_size"":""16"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,1350,batch_size,2,spike,128,64,0.15457066893577576,0.9616533120473226,256,0.07826666533946991,0.12913600107034048,7.446825858603979,false,out_of_active_six_scope,heads=128;batch=128;seq=256,"{""device"":""NVIDIA H200"",""effective_seq"":""256"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""step"":""255"",""tp_size"":""1"",""version"":""0.19.0""}"
context_mla_perf.txt,520,isl,1,spike,64,32,0.10407466689745586,0.8111200332641602,256,0.1402293344338735,0.10923961940265838,7.42514517809114,false,out_of_active_six_scope,heads=8;batch=32;seq=64,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""16"",""version"":""0.19.0""}"
context_mla_perf.txt,1124,isl,2,spike,2048,1536,0.14206399520238241,1.1534773508707683,3072,0.1843306620915731,0.15615288416544598,7.386846275914086,false,out_of_active_six_scope,heads=1;batch=16;seq=2048,"{""batch_size"":""16"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""1"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""128"",""version"":""0.19.0""}"
generation_mla_perf.txt,1323,effective_seq,2,spike,256,128,0.05452266832192739,0.3985813458760579,512,0.05331199864546458,0.05411911176310645,7.364890754688529,false,out_of_active_six_scope,heads=4;batch=32;seq=256,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1323,batch_size,2,spike,32,16,0.054933334390322365,0.3985813458760579,64,0.05301866432030996,0.05429511103365156,7.341017235032842,false,out_of_active_six_scope,heads=4;batch=32;seq=256,"{""device"":""NVIDIA H200"",""effective_seq"":""256"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""step"":""255"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,2521,effective_seq,2,spike,32768,16384,0.07758933305740356,0.9586453437805176,65536,0.2446026603380839,0.13326044215096366,7.19377279789091,true,mandatory_recollect,heads=8;batch=8;seq=32768,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""generation_mla"",""tp_size"":""16"",""version"":""0.19.0""}"
generation_mla_perf.txt,2531,batch_size,2,spike,16,8,0.11691733201344807,1.5188852945963542,32,0.4065226713816325,0.21345244513617623,7.115801806005789,false,out_of_active_six_scope,heads=64;batch=16;seq=32768,"{""device"":""NVIDIA H200"",""effective_seq"":""32768"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""step"":""32767"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,2531,effective_seq,2,spike,32768,16384,0.11879466970761617,1.5188852945963542,65536,0.40489065647125244,0.21415999862882826,7.0922922316077,false,out_of_active_six_scope,heads=64;batch=16;seq=32768,"{""batch_size"":""16"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,2521,batch_size,2,spike,8,4,0.08296533425649007,0.9586453437805176,16,0.2449386715888977,0.13695644670062596,6.999636503975801,true,mandatory_recollect,heads=8;batch=8;seq=32768,"{""device"":""NVIDIA H200"",""effective_seq"":""32768"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""generation_mla"",""step"":""32767"",""tp_size"":""16"",""version"":""0.19.0""}"
context_mla_perf.txt,1011,batch_size,2,spike,4,2,0.1470080018043518,1.0083413124084473,8,0.14446399609247842,0.14615999990039402,6.898886925941555,false,out_of_active_six_scope,heads=2;batch=4;seq=1536,"{""device"":""NVIDIA H200"",""framework"":""VLLM"",""isl"":""1536"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,1316,effective_seq,2,spike,256,128,0.05352533360322317,0.34567999839782715,512,0.043824002146720886,0.05029155645105574,6.87351958840738,false,out_of_active_six_scope,heads=128;batch=32;seq=256,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""tp_size"":""1"",""version"":""0.19.0""}"
generation_mla_perf.txt,1710,effective_seq,2,spike,1024,512,0.05797866483529409,0.5287573337554932,2048,0.13051733374595642,0.0821582211388482,6.4358420426592255,false,out_of_active_six_scope,heads=2;batch=128;seq=1024,"{""batch_size"":""128"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,1710,batch_size,2,spike,128,64,0.05704533557097117,0.5287573337554932,256,0.1389226714769999,0.08433778087298074,6.269519167831115,false,out_of_active_six_scope,heads=2;batch=128;seq=1024,"{""device"":""NVIDIA H200"",""effective_seq"":""1024"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""step"":""1023"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,255,batch_size,2,spike,16,8,0.054666668176651,0.40278398990631104,32,0.08458133538564046,0.06463822391298082,6.231359179184112,false,out_of_active_six_scope,heads=2;batch=16;seq=4,"{""device"":""NVIDIA H200"",""effective_seq"":""4"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""step"":""3"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,581,effective_seq,2,spike,16,8,0.05824000140031179,0.3460426727930705,32,0.05310933291912079,0.056529778573248125,6.121422753225325,false,out_of_active_six_scope,heads=64;batch=8;seq=16,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,2506,batch_size,2,spike,4,2,0.05982399980227152,0.5165546735127767,8,0.13563733299573263,0.08509511086675856,6.070321411550837,false,out_of_active_six_scope,heads=4;batch=4;seq=32768,"{""device"":""NVIDIA H200"",""effective_seq"":""32768"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""step"":""32767"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1316,batch_size,2,spike,32,16,0.05398400127887726,0.34567999839782715,64,0.07422933479150136,0.060732445783085294,5.691850442389118,false,out_of_active_six_scope,heads=128;batch=32;seq=256,"{""device"":""NVIDIA H200"",""effective_seq"":""256"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""step"":""255"",""tp_size"":""1"",""version"":""0.19.0""}"
generation_mla_perf.txt,2690,effective_seq,1,valley,65536,32768,1.5188852945963542,0.40489065647125244,131072,3.6642773946126304,2.23401599460178,5.51757853360194,false,out_of_active_six_scope,heads=64;batch=16;seq=65536,"{""batch_size"":""16"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""tp_size"":""2"",""version"":""0.19.0""}"
context_mla_perf.txt,1059,isl,1,spike,2048,1536,0.14723199605941772,0.7660853068033854,3072,0.14101866881052652,0.145160886976454,5.277491222051084,true,gpu_batch_candidate_review,heads=8;batch=1;seq=2048,"{""batch_size"":""1"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""16"",""version"":""0.19.0""}"
context_mla_perf.txt,995,isl,2,spike,1536,1024,0.12220266461372375,0.6803627014160156,2048,0.1395840048789978,0.13089333474636078,5.197840690164949,false,out_of_active_six_scope,heads=4;batch=2;seq=1536,"{""batch_size"":""2"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1678,batch_size,2,spike,32,16,0.05235200126965841,0.28453866640726727,64,0.06063466767470042,0.05511289007133908,5.162833341509681,true,gpu_batch_candidate_review,heads=8;batch=32;seq=1024,"{""device"":""NVIDIA H200"",""effective_seq"":""1024"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""generation_mla"",""step"":""1023"",""tp_size"":""16"",""version"":""0.19.0""}"
vllm_serving_state_perf.txt,384,bucket_tokens,1,spike,14484,8733,713.811798,5855.418945,17950,1396.38446,1139.7069243059564,5.137653216036882,true,gpu_batch_candidate_review,topology=tp4dp2ep8;max_bt=65536;phase=mixed_prefill;kind=forward_total;category=forward_total;bucket=14484;decode=14,"{""category"":""forward_total"",""decode_batch"":""14"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""hidden_size"":""7168"",""kernel_source"":""phase454_b2b_event_timing"",""max_num_batched_tokens"":""65536"",""model"":""kimi-k2.5"",""moe_ep_size"":""8"",""phase"":""mixed_prefill"",""provenance"":""phase454_b2b_event_step_bucket"",""quant_runtime"":""CompressedTensorsWNA16MarlinMoEMethod"",""row_kind"":""forward_total"",""topk"":""8"",""topology"":""tp4dp2ep8"",""version"":""0.19.0""}"
moe_perf.txt,4126,num_tokens,1,spike,16,8,0.11649279594421387,0.7641791820526123,32,0.21449599266052247,0.1491605281829834,5.123199759088757,false,out_of_active_six_scope,dtype=fp8;tokens=16;hidden=2688;inter=1856;topk=6;ep=2,"{""device"":""NVIDIA H200"",""distribution"":""power_law_1.2"",""framework"":""VLLM"",""hidden_size"":""2688"",""inter_size"":""1856"",""kernel_source"":""vllm_fused_moe"",""moe_dtype"":""fp8"",""moe_ep_size"":""2"",""moe_tp_size"":""1"",""num_experts"":""128"",""op_name"":""moe"",""topk"":""6"",""version"":""0.19.0""}"
generation_mla_perf.txt,2506,effective_seq,2,spike,32768,16384,0.08771199981371562,0.5165546735127767,65536,0.14074666301409403,0.10539022088050842,4.901352983199904,false,out_of_active_six_scope,heads=4;batch=4;seq=32768,"{""batch_size"":""4"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1020,effective_seq,2,spike,64,32,0.05260799825191498,0.2449280023574829,128,0.046480000019073486,0.05056533217430115,4.843793006505015,false,out_of_active_six_scope,heads=4;batch=256;seq=64,"{""batch_size"":""256"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1285,batch_size,2,spike,8,4,0.054234668612480164,0.2637866735458374,16,0.05500266452630361,0.054490667250421315,4.840951429967998,false,out_of_active_six_scope,heads=64;batch=8;seq=256,"{""device"":""NVIDIA H200"",""effective_seq"":""256"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""step"":""255"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,1285,effective_seq,2,spike,256,128,0.05685866872469584,0.2637866735458374,512,0.05249600112438202,0.0554044461912579,4.761110193850462,false,out_of_active_six_scope,heads=64;batch=8;seq=256,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""64"",""op_name"":""generation_mla"",""tp_size"":""2"",""version"":""0.19.0""}"
generation_mla_perf.txt,237,effective_seq,2,spike,4,2,0.04854933420817057,0.22729599475860596,8,0.04695466657479604,0.04801777833037906,4.733579991867392,false,out_of_active_six_scope,heads=2;batch=8;seq=4,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,237,batch_size,2,spike,8,4,0.0484799991051356,0.22729599475860596,16,0.04875733455022176,0.04857244425349765,4.679525567466961,false,out_of_active_six_scope,heads=2;batch=8;seq=4,"{""device"":""NVIDIA H200"",""effective_seq"":""4"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""2"",""op_name"":""generation_mla"",""step"":""3"",""tp_size"":""64"",""version"":""0.19.0""}"
generation_mla_perf.txt,756,effective_seq,2,spike,32,16,0.12390399972597758,0.47123201688130695,64,0.05459199845790863,0.10079999930328794,4.674920834706158,false,out_of_active_six_scope,heads=128;batch=8;seq=32,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""tp_size"":""1"",""version"":""0.19.0""}"
context_mla_perf.txt,915,isl,1,valley,1024,512,0.966650644938151,0.24052266279856363,1536,1.255797306696574,1.1112239758173625,4.620038556400011,true,gpu_batch_candidate_review,heads=16;batch=8;seq=1024,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,995,batch_size,2,spike,2,1,0.14362133542696634,0.6803627014160156,4,0.15542399883270264,0.14755555656221178,4.610891770308656,false,out_of_active_six_scope,heads=4;batch=2;seq=1536,"{""device"":""NVIDIA H200"",""framework"":""VLLM"",""isl"":""1536"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,1678,effective_seq,2,spike,1024,512,0.057461331288019814,0.28453866640726727,2048,0.07177599767843883,0.06223288675149282,4.572159211310278,true,gpu_batch_candidate_review,heads=8;batch=32;seq=1024,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""8"",""op_name"":""generation_mla"",""tp_size"":""16"",""version"":""0.19.0""}"
generation_mla_perf.txt,1020,batch_size,2,spike,256,128,0.05093333125114441,0.2449280023574829,512,0.062080000837643944,0.05464888777997759,4.481847889450008,false,out_of_active_six_scope,heads=4;batch=256;seq=64,"{""device"":""NVIDIA H200"",""effective_seq"":""64"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""generation_mla"",""step"":""63"",""tp_size"":""32"",""version"":""0.19.0""}"
generation_mla_perf.txt,2162,batch_size,1,spike,8,4,0.05492799977461497,0.28709866603215534,16,0.08595732847849528,0.06527110934257507,4.39855655777688,false,out_of_active_six_scope,heads=128;batch=8;seq=8192,"{""device"":""NVIDIA H200"",""effective_seq"":""8192"",""framework"":""VLLM"",""isl"":""1"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""step"":""8191"",""tp_size"":""1"",""version"":""0.19.0""}"
generation_mla_perf.txt,2116,effective_seq,1,spike,8192,4096,0.0470773329337438,0.19697066148122153,16384,0.04938666522502899,0.0478471103641722,4.116667861069259,false,out_of_active_six_scope,heads=16;batch=1;seq=8192,"{""batch_size"":""1"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""generation_mla"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,321,isl,2,spike,32,16,0.04615999758243561,0.18582399686177573,64,0.04773333172003428,0.0466844422949685,3.9804266202362504,false,out_of_active_six_scope,heads=1;batch=2;seq=32,"{""batch_size"":""2"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""1"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""128"",""version"":""0.19.0""}"
generation_mla_perf.txt,1331,effective_seq,1,spike,256,128,0.03432533393303553,0.15457066893577576,512,0.048250665267308555,0.03896711104445987,3.9666956259450945,false,out_of_active_six_scope,heads=128;batch=64;seq=256,"{""batch_size"":""64"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""128"",""op_name"":""generation_mla"",""tp_size"":""1"",""version"":""0.19.0""}"
context_mla_perf.txt,1148,isl,1,spike,3072,2048,0.14564266800880432,0.5281226634979248,4096,0.12946133812268576,0.13755200306574505,3.839440006158984,false,out_of_active_six_scope,heads=4;batch=1;seq=3072,"{""batch_size"":""1"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""4"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""32"",""version"":""0.19.0""}"
context_mla_perf.txt,854,isl,1,spike,512,256,2.364917278289795,7.88322639465332,1024,1.6395519574483235,2.1231288380093045,3.713023088153623,true,gpu_batch_candidate_review,heads=16;batch=64;seq=512,"{""batch_size"":""64"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,321,batch_size,2,spike,2,1,0.04846400022506714,0.18582399686177573,4,0.05754666527112325,0.05149155524041918,3.6088247091031733,false,out_of_active_six_scope,heads=1;batch=2;seq=32,"{""device"":""NVIDIA H200"",""framework"":""VLLM"",""isl"":""32"",""kernel_source"":""vllm_flashmla"",""kv_cache_dtype"":""fp8"",""mla_dtype"":""float16"",""num_heads"":""1"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""128"",""version"":""0.19.0""}"
context_mla_perf.txt,843,isl,1,spike,512,256,1.1944053173065186,3.8014987309773765,1024,0.8366133371988932,1.0751413239373102,3.535813056701963,true,gpu_batch_candidate_review,heads=16;batch=32;seq=512,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,832,isl,1,spike,512,256,0.607151985168457,1.9159679412841797,1024,0.4379359881083171,0.5507466528150771,3.4788553529847777,true,gpu_batch_candidate_review,heads=16;batch=16;seq=512,"{""batch_size"":""16"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,754,isl,1,spike,256,128,0.7174346446990967,2.161717255910238,1024,0.1641546686490377,0.6383946481205168,3.386176971054661,false,out_of_active_six_scope,heads=1;batch=64;seq=256,"{""batch_size"":""64"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""1"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""128"",""version"":""0.19.0""}"
context_mla_perf.txt,823,isl,1,spike,512,256,0.31489066282908124,0.966650644938151,1024,0.24052266279856363,0.2901013294855754,3.332113805380597,true,gpu_batch_candidate_review,heads=16;batch=8;seq=512,"{""batch_size"":""8"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""16"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""8"",""version"":""0.19.0""}"
context_mla_perf.txt,738,isl,1,spike,256,128,0.36691733201344806,1.101375977198283,1024,0.12705600261688232,0.3326514278139387,3.3109010967910635,false,out_of_active_six_scope,heads=1;batch=32;seq=256,"{""batch_size"":""32"",""device"":""NVIDIA H200"",""framework"":""VLLM"",""kernel_source"":""vllm_flash_attn_mla"",""kv_cache_dtype"":""float16"",""mla_dtype"":""float16"",""num_heads"":""1"",""op_name"":""context_mla"",""step"":""0"",""tp_size"":""128"",""version"":""0.19.0""}"
