source,scenario,phase,category,bucket_tokens,decode_batch,hit,miss_reason,bucket_min,bucket_max,decode_batch_min,decode_batch_max,count
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,4,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,5,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,6,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,7,false,table_missing,,,,,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,8,false,table_missing,,,,,4
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,16,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,17,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,18,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,19,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,23,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,24,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,25,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,26,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,27,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,28,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,29,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,30,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,31,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,34,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,36,7,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,38,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,42,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,43,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,44,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,46,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,46,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,48,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,50,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,58,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,59,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,63,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,67,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,73,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,77,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,77,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,86,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,5,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,6,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,7,false,interpolation_gap,4016,64001,1,34,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,8,false,interpolation_gap,4016,64001,1,34,4
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,9,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,16,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,17,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,18,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,19,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,23,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,24,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,25,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,26,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,27,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,28,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,29,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,30,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,31,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,34,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,36,7,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,38,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,42,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,43,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,44,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,46,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,46,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,48,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,50,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,58,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,59,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,63,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,67,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,73,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,77,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,77,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,86,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,5,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,6,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,7,false,interpolation_gap,4016,64001,1,34,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,8,false,interpolation_gap,4016,64001,1,34,4
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,9,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,16,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,17,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,18,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,19,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,23,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,24,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,25,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,26,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,27,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,28,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,29,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,30,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,31,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,34,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,36,7,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,38,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,42,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,43,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,44,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,46,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,46,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,48,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,50,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,58,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,59,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,63,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,67,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,73,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,77,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,77,9,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,86,8,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,5,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,6,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,7,false,interpolation_gap,4016,64001,1,34,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,8,false,interpolation_gap,4016,64001,1,34,4
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,9,false,interpolation_gap,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,prefill,collective_other,32000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,prefill,ep_a2a,32000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,prefill,moe_gemm_or_aux,32000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,prefill,other_cuda,32000,0,false,table_missing,,,,,1
