alignment_key,alignment_key_type,engine_step_id,dp_rank,source,scenario,iteration,phase,scheduled_context_tokens,scheduled_decode_tokens,scheduled_total_tokens,scheduled_context_reqs,scheduled_decode_reqs,scheduled_total_reqs,max_num_batched_tokens,max_num_seqs,forward_token_count,forward_regime,cudagraph_runtime_mode,topology_key,tp,dp,moe_tp,moe_ep,valid_for_default,perf_database,diagnostic_only
engine_dp:1:step:465,engine_core_dp_step,465,1,cb_sim_vllm_like,32000x1000_b16,465,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:466,engine_core_dp_step,466,1,cb_sim_vllm_like,32000x1000_b16,466,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:467,engine_core_dp_step,467,1,cb_sim_vllm_like,32000x1000_b16,467,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:468,engine_core_dp_step,468,1,cb_sim_vllm_like,32000x1000_b16,468,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:469,engine_core_dp_step,469,1,cb_sim_vllm_like,32000x1000_b16,469,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:470,engine_core_dp_step,470,1,cb_sim_vllm_like,32000x1000_b16,470,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:471,engine_core_dp_step,471,1,cb_sim_vllm_like,32000x1000_b16,471,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:472,engine_core_dp_step,472,1,cb_sim_vllm_like,32000x1000_b16,472,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:473,engine_core_dp_step,473,1,cb_sim_vllm_like,32000x1000_b16,473,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:474,engine_core_dp_step,474,1,cb_sim_vllm_like,32000x1000_b16,474,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:475,engine_core_dp_step,475,1,cb_sim_vllm_like,32000x1000_b16,475,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:476,engine_core_dp_step,476,1,cb_sim_vllm_like,32000x1000_b16,476,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:477,engine_core_dp_step,477,1,cb_sim_vllm_like,32000x1000_b16,477,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:478,engine_core_dp_step,478,1,cb_sim_vllm_like,32000x1000_b16,478,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:479,engine_core_dp_step,479,1,cb_sim_vllm_like,32000x1000_b16,479,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:480,engine_core_dp_step,480,1,cb_sim_vllm_like,32000x1000_b16,480,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:481,engine_core_dp_step,481,1,cb_sim_vllm_like,32000x1000_b16,481,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:482,engine_core_dp_step,482,1,cb_sim_vllm_like,32000x1000_b16,482,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:483,engine_core_dp_step,483,1,cb_sim_vllm_like,32000x1000_b16,483,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:484,engine_core_dp_step,484,1,cb_sim_vllm_like,32000x1000_b16,484,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:485,engine_core_dp_step,485,1,cb_sim_vllm_like,32000x1000_b16,485,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:486,engine_core_dp_step,486,1,cb_sim_vllm_like,32000x1000_b16,486,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:487,engine_core_dp_step,487,1,cb_sim_vllm_like,32000x1000_b16,487,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:488,engine_core_dp_step,488,1,cb_sim_vllm_like,32000x1000_b16,488,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:489,engine_core_dp_step,489,1,cb_sim_vllm_like,32000x1000_b16,489,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:490,engine_core_dp_step,490,1,cb_sim_vllm_like,32000x1000_b16,490,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:491,engine_core_dp_step,491,1,cb_sim_vllm_like,32000x1000_b16,491,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:492,engine_core_dp_step,492,1,cb_sim_vllm_like,32000x1000_b16,492,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:493,engine_core_dp_step,493,1,cb_sim_vllm_like,32000x1000_b16,493,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:494,engine_core_dp_step,494,1,cb_sim_vllm_like,32000x1000_b16,494,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:495,engine_core_dp_step,495,1,cb_sim_vllm_like,32000x1000_b16,495,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:496,engine_core_dp_step,496,1,cb_sim_vllm_like,32000x1000_b16,496,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:497,engine_core_dp_step,497,1,cb_sim_vllm_like,32000x1000_b16,497,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:498,engine_core_dp_step,498,1,cb_sim_vllm_like,32000x1000_b16,498,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:499,engine_core_dp_step,499,1,cb_sim_vllm_like,32000x1000_b16,499,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:500,engine_core_dp_step,500,1,cb_sim_vllm_like,32000x1000_b16,500,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:501,engine_core_dp_step,501,1,cb_sim_vllm_like,32000x1000_b16,501,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:502,engine_core_dp_step,502,1,cb_sim_vllm_like,32000x1000_b16,502,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:503,engine_core_dp_step,503,1,cb_sim_vllm_like,32000x1000_b16,503,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:504,engine_core_dp_step,504,1,cb_sim_vllm_like,32000x1000_b16,504,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:505,engine_core_dp_step,505,1,cb_sim_vllm_like,32000x1000_b16,505,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:506,engine_core_dp_step,506,1,cb_sim_vllm_like,32000x1000_b16,506,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:507,engine_core_dp_step,507,1,cb_sim_vllm_like,32000x1000_b16,507,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:508,engine_core_dp_step,508,1,cb_sim_vllm_like,32000x1000_b16,508,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:509,engine_core_dp_step,509,1,cb_sim_vllm_like,32000x1000_b16,509,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:510,engine_core_dp_step,510,1,cb_sim_vllm_like,32000x1000_b16,510,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:511,engine_core_dp_step,511,1,cb_sim_vllm_like,32000x1000_b16,511,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:512,engine_core_dp_step,512,1,cb_sim_vllm_like,32000x1000_b16,512,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:513,engine_core_dp_step,513,1,cb_sim_vllm_like,32000x1000_b16,513,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:514,engine_core_dp_step,514,1,cb_sim_vllm_like,32000x1000_b16,514,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:1:step:515,engine_core_dp_step,515,1,cb_sim_vllm_like,32000x1000_b16,515,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
