source,row_type,scenario,phase,category,bucket_tokens,decode_batch,metric,value,baseline_value,candidate_value,ratio,classification,window,reason,count,note
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,46,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,47,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,48,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,49,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,50,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,51,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,52,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,53,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,54,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,55,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,56,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,57,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,58,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,59,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,60,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,61,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,62,decode_batch_above_range,5,,,,miss,,,5,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,63,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,prefill,collective_other,8000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,prefill,ep_a2a,8000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,prefill,moe_gemm_or_aux,8000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,prefill,other_cuda,8000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,1,1,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,2,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,3,3,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,4,4,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,5,5,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,6,6,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,7,7,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,9,9,interpolation_gap,7,,,,miss,,,7,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,collective_other,10,10,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,1,1,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,2,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,3,3,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,4,4,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,5,5,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,6,6,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,7,7,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,9,9,interpolation_gap,7,,,,miss,,,7,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,10,10,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,1,1,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,2,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,3,3,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,4,4,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,5,5,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,6,6,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,7,7,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,9,9,interpolation_gap,7,,,,miss,,,7,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,10,10,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,1,1,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,2,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,3,3,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,4,4,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,5,5,interpolation_gap,2,,,,miss,,,2,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,6,6,interpolation_gap,3,,,,miss,,,3,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,7,7,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,9,9,interpolation_gap,7,,,,miss,,,7,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,10,10,interpolation_gap,1,,,,miss,,,1,interpolation_gap
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,16,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,17,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,18,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,19,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,23,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,24,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,25,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,26,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,27,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,28,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,29,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,30,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,31,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,34,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,36,7,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,38,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,42,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,43,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,44,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,46,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,46,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,48,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,50,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,58,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,59,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,63,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,67,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,73,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,77,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,77,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,86,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,7,hit,7,,,,hit,,,7,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,8,hit,4,,,,hit,,,4,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,9,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,16,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,17,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,18,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,19,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,23,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,24,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,25,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,26,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,27,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,28,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,29,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,30,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,31,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,34,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,36,7,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,38,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,42,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,43,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,44,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,46,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,46,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,48,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,50,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,58,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,59,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,63,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,67,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,73,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,77,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,77,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,86,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,7,hit,7,,,,hit,,,7,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,8,hit,4,,,,hit,,,4,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,ep_a2a,32000,9,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,16,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,17,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,18,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,19,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,23,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,24,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,25,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,26,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,27,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,28,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,29,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,30,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,31,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,34,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,36,7,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,38,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,42,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,43,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,44,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,46,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,46,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,48,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,50,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,58,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,59,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
