scenario,entry_index,workload,total_ms,registered_charge_ms,valid_charge_ms,missing_source_charge_ms,unknown_source_charge_ms,unapproved_source_charge_ms,reconciliation_delta_ms,missing_details,unknown_details,unapproved_details,status
K2.5-tp8ep8-8k2k-bt65536,33,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":8192,""total_tokens"":8231}",328.63824125128514,328.63824125128514,328.63824125128514,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,34,"{""decode_batch_size"":40,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8175,""total_tokens"":8215}",328.29937118003113,328.29937118003113,328.29937118003113,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,35,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8012,""total_tokens"":8051}",322.32785311242935,322.32785311242935,322.32785311242935,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,36,"{""decode_batch_size"":38,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":16279,""total_tokens"":16317}",583.6848984727156,583.6848984727156,583.6848984727156,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,37,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8210,""total_tokens"":8249}",329.2421717462281,329.2421717462281,329.2421717462281,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,38,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":16485,""total_tokens"":16522}",590.8151913987584,590.8151913987584,590.8151913987584,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,39,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8251,""total_tokens"":8288}",330.62307259916787,330.62307259916787,330.62307259916787,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,40,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8298,""total_tokens"":8334}",332.43690993859036,332.43690993859036,332.43690993859036,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,41,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8379,""total_tokens"":8414}",334.8720027998173,334.8720027998173,334.8720027998173,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,42,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8274,""total_tokens"":8309}",331.3490749126495,331.3490749126495,331.3490749126495,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,43,"{""decode_batch_size"":34,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8287,""total_tokens"":8321}",331.50265257075824,331.50265257075824,331.50265257075824,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,44,"{""decode_batch_size"":34,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8511,""total_tokens"":8545}",339.49950810975133,339.49950810975133,339.49950810975133,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,45,"{""decode_batch_size"":34,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8000,""total_tokens"":8034}",313.38563881988676,313.38563881988676,313.38563881988676,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,46,"{""decode_batch_size"":28,""decode_kv_len"":10240,""prefill_batch_size"":8,""prefill_seq_len"":8000,""prefill_tokens"":64125,""total_tokens"":64153}",1692.059765886272,1692.059765886272,1692.059765886272,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,47,"{""decode_batch_size"":28,""decode_kv_len"":9728,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65508,""total_tokens"":65536}",1727.4607804554194,1727.4607804554194,1727.4607804554194,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,48,"{""decode_batch_size"":28,""decode_kv_len"":9216,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65508,""total_tokens"":65536}",1727.0636450245502,1727.0636450245502,1727.0636450245502,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,49,"{""decode_batch_size"":28,""decode_kv_len"":8192,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65508,""total_tokens"":65536}",1726.2693741628113,1726.2693741628113,1726.2693741628113,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,50,"{""decode_batch_size"":35,""decode_kv_len"":8192,""prefill_batch_size"":7,""prefill_seq_len"":8000,""prefill_tokens"":51476,""total_tokens"":51511}",1364.7409246380203,1364.7409246380203,1364.7409246380203,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,51,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8001,""total_tokens"":8040}",321.9422181587684,321.9422181587684,321.9422181587684,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,52,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8104,""total_tokens"":8142}",325.8282973294929,325.8282973294929,325.8282973294929,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,53,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8119,""total_tokens"":8156}",326.08431076891753,326.08431076891753,326.08431076891753,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,54,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8147,""total_tokens"":8183}",327.302834676749,327.302834676749,327.302834676749,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,55,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8178,""total_tokens"":8213}",328.1070285906431,328.1070285906431,328.1070285906431,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,56,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":9231,""total_tokens"":9266}",363.4580462271225,363.4580462271225,363.4580462271225,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,57,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8991,""total_tokens"":9026}",355.4056396278816,355.4056396278816,355.4056396278816,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,58,"{""decode_batch_size"":33,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8706,""total_tokens"":8739}",345.746752094489,345.746752094489,345.746752094489,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,59,"{""decode_batch_size"":27,""decode_kv_len"":10240,""prefill_batch_size"":8,""prefill_seq_len"":8000,""prefill_tokens"":65509,""total_tokens"":65536}",1727.618640398443,1727.618640398443,1727.618640398443,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,60,"{""decode_batch_size"":26,""decode_kv_len"":9728,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65510,""total_tokens"":65536}",1727.0115577763484,1727.0115577763484,1727.0115577763484,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,61,"{""decode_batch_size"":26,""decode_kv_len"":9216,""prefill_batch_size"":10,""prefill_seq_len"":8000,""prefill_tokens"":65510,""total_tokens"":65536}",1726.6437506420998,1726.6437506420998,1726.6437506420998,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,62,"{""decode_batch_size"":27,""decode_kv_len"":8704,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65509,""total_tokens"":65536}",1726.471226550766,1726.471226550766,1726.471226550766,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,63,"{""decode_batch_size"":33,""decode_kv_len"":8192,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65503,""total_tokens"":65536}",1727.2103967268727,1727.2103967268727,1727.2103967268727,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,64,"{""decode_batch_size"":41,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":4078,""total_tokens"":4119}",180.00998690479094,180.00998690479094,180.00998690479094,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,65,"{""decode_batch_size"":40,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8062,""total_tokens"":8102}",324.3378496607817,324.3378496607817,324.3378496607817,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,66,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8074,""total_tokens"":8113}",324.50143194215485,324.50143194215485,324.50143194215485,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,67,"{""decode_batch_size"":38,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8087,""total_tokens"":8125}",324.700071946588,324.700071946588,324.700071946588,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,68,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8278,""total_tokens"":8315}",331.52896834158247,331.52896834158247,331.52896834158247,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,69,"{""decode_batch_size"":36,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":17250,""total_tokens"":17286}",616.768134310936,616.768134310936,616.768134310936,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,70,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8464,""total_tokens"":8501}",337.7695834559942,337.7695834559942,337.7695834559942,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,71,"{""decode_batch_size"":36,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8470,""total_tokens"":8506}",337.7010412660872,337.7010412660872,337.7010412660872,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,72,"{""decode_batch_size"":36,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8968,""total_tokens"":9004}",354.4097849595121,354.4097849595121,354.4097849595121,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,73,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8256,""total_tokens"":8292}",331.02773878372324,331.02773878372324,331.02773878372324,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,74,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8273,""total_tokens"":8308}",331.3155232184859,331.3155232184859,331.3155232184859,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,75,"{""decode_batch_size"":34,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8288,""total_tokens"":8322}",331.5362042649218,331.5362042649218,331.5362042649218,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,76,"{""decode_batch_size"":33,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":17331,""total_tokens"":17364}",619.6721613213123,619.6721613213123,619.6721613213123,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,77,"{""decode_batch_size"":32,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":17917,""total_tokens"":17949}",639.4638276666988,639.4638276666988,639.4638276666988,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,78,"{""decode_batch_size"":26,""decode_kv_len"":10240,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65510,""total_tokens"":65536}",1727.3793649105971,1727.3793649105971,1727.3793649105971,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,79,"{""decode_batch_size"":36,""decode_kv_len"":8192,""prefill_batch_size"":6,""prefill_seq_len"":8000,""prefill_tokens"":41960,""total_tokens"":41996}",1118.739093365178,1118.739093365178,1118.739093365178,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,80,"{""decode_batch_size"":40,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8079,""total_tokens"":8119}",324.93383095280325,324.93383095280325,324.93383095280325,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,81,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8087,""total_tokens"":8126}",324.957182341936,324.957182341936,324.957182341936,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,82,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8100,""total_tokens"":8138}",325.6880664372526,325.6880664372526,325.6880664372526,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,83,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8154,""total_tokens"":8191}",327.31133107602056,327.31133107602056,327.31133107602056,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,84,"{""decode_batch_size"":36,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8226,""total_tokens"":8262}",329.5144278901923,329.5144278901923,329.5144278901923,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,85,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8381,""total_tokens"":8416}",334.93910618814436,334.93910618814436,334.93910618814436,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,86,"{""decode_batch_size"":34,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8507,""total_tokens"":8541}",339.36530133309736,339.36530133309736,339.36530133309736,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,87,"{""decode_batch_size"":25,""decode_kv_len"":9216,""prefill_batch_size"":10,""prefill_seq_len"":8000,""prefill_tokens"":65511,""total_tokens"":65536}",1726.4338034508746,1726.4338034508746,1726.4338034508746,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,88,"{""decode_batch_size"":26,""decode_kv_len"":8704,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65510,""total_tokens"":65536}",1726.2759435078513,1726.2759435078513,1726.2759435078513,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,89,"{""decode_batch_size"":40,""decode_kv_len"":8192,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":11555,""total_tokens"":11595}",441.195872339685,441.195872339685,441.195872339685,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,90,"{""decode_batch_size"":40,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8094,""total_tokens"":8134}",325.45969679870456,325.45969679870456,325.45969679870456,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,91,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8094,""total_tokens"":8133}",325.2025864033566,325.2025864033566,325.2025864033566,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,92,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8107,""total_tokens"":8145}",325.93347049867316,325.93347049867316,325.93347049867316,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,93,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8992,""total_tokens"":9028}",355.721785688062,355.721785688062,355.721785688062,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,94,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8992,""total_tokens"":9027}",355.4391913220452,355.4391913220452,355.4391913220452,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,95,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":9245,""total_tokens"":9280}",363.92776994541157,363.92776994541157,363.92776994541157,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,96,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8123,""total_tokens"":8158}",326.17885490570137,326.17885490570137,326.17885490570137,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,97,"{""decode_batch_size"":34,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8154,""total_tokens"":8188}",326.98304990295867,326.98304990295867,326.98304990295867,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,98,"{""decode_batch_size"":31,""decode_kv_len"":10240,""prefill_batch_size"":3,""prefill_seq_len"":8000,""prefill_tokens"":26347,""total_tokens"":26378}",917.1509601419813,917.1509601419813,917.1509601419813,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,99,"{""decode_batch_size"":36,""decode_kv_len"":8192,""prefill_batch_size"":6,""prefill_seq_len"":8000,""prefill_tokens"":42661,""total_tokens"":42697}",1136.8872822019607,1136.8872822019607,1136.8872822019607,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,100,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8462,""total_tokens"":8501}",337.69719867543114,337.69719867543114,337.69719867543114,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,101,"{""decode_batch_size"":39,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8255,""total_tokens"":8294}",330.7519979835858,330.7519979835858,330.7519979835858,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,102,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8268,""total_tokens"":8306}",331.46330375483547,331.46330375483547,331.46330375483547,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,103,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8331,""total_tokens"":8368}",333.3072081322482,333.3072081322482,333.3072081322482,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,104,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8344,""total_tokens"":8380}",333.98028787011157,333.98028787011157,333.98028787011157,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,105,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8391,""total_tokens"":8426}",335.2746231297794,335.2746231297794,335.2746231297794,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,106,"{""decode_batch_size"":34,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8488,""total_tokens"":8522}",338.24654309762246,338.24654309762246,338.24654309762246,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,107,"{""decode_batch_size"":34,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8602,""total_tokens"":8636}",342.5527122786302,342.5527122786302,342.5527122786302,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,108,"{""decode_batch_size"":34,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8508,""total_tokens"":8542}",339.3988530272609,339.3988530272609,339.3988530272609,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,109,"{""decode_batch_size"":28,""decode_kv_len"":10240,""prefill_batch_size"":7,""prefill_seq_len"":8000,""prefill_tokens"":57155,""total_tokens"":57183}",1511.7058050162877,1511.7058050162877,1511.7058050162877,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,110,"{""decode_batch_size"":27,""decode_kv_len"":9728,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65509,""total_tokens"":65536}",1727.236169115884,1727.236169115884,1727.236169115884,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,111,"{""decode_batch_size"":27,""decode_kv_len"":9216,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65509,""total_tokens"":65536}",1726.853697833325,1726.853697833325,1726.853697833325,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,112,"{""decode_batch_size"":40,""decode_kv_len"":8192,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":9969,""total_tokens"":10009}",387.96575367795714,387.96575367795714,387.96575367795714,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,113,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8026,""total_tokens"":8064}",323.093794930806,323.093794930806,323.093794930806,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,114,"{""decode_batch_size"":37,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8042,""total_tokens"":8079}",323.38486609329067,323.38486609329067,323.38486609329067,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,115,"{""decode_batch_size"":36,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8071,""total_tokens"":8107}",324.63844772418236,324.63844772418236,324.63844772418236,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,116,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8144,""total_tokens"":8179}",326.9150670899633,326.9150670899633,326.9150670899633,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,117,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8976,""total_tokens"":9011}",354.9023642154291,354.9023642154291,354.9023642154291,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,118,"{""decode_batch_size"":35,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8750,""total_tokens"":8785}",347.31968133447725,347.31968133447725,347.31968133447725,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,119,"{""decode_batch_size"":29,""decode_kv_len"":10240,""prefill_batch_size"":6,""prefill_seq_len"":8000,""prefill_tokens"":51439,""total_tokens"":51468}",1364.0775073673335,1364.0775073673335,1364.0775073673335,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,120,"{""decode_batch_size"":30,""decode_kv_len"":8192,""prefill_batch_size"":9,""prefill_seq_len"":8000,""prefill_tokens"":65506,""total_tokens"":65536}",1726.6306119520202,1726.6306119520202,1726.6306119520202,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,121,"{""decode_batch_size"":38,""decode_kv_len"":8192,""prefill_batch_size"":4,""prefill_seq_len"":8000,""prefill_tokens"":25967,""total_tokens"":26005}",904.1543202161798,904.1543202161798,904.1543202161798,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k-bt65536,122,"{""decode_batch_size"":38,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":8015,""total_tokens"":8053}",322.708159977145,322.708159977145,322.708159977145,0.0,0.0,0.0,0.0,[],[],[],PASS
